place_id,name,il,district,address,website,rating,review_count,detected,server_header,x_powered_by,status_code,error,first_seen,last_seen,is_new
ChIJcVDQujZ2aEARhw5jYYMwT_o,Artvin Agiz Ve Dis Sagligi Merkezi,Artvin,Artvin Merkez,"Çarşı, Çağal Sk. No:2, 08000 Artvin Merkez/Artvin, Türkiye",https://artvinadsm.saglik.gov.tr/,3,5,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJe7B-Oqt3aEARNywrAnNQDvw,Artvin Ağız ve Diş Sağlığı Merkezi İnşaatı,Artvin,Artvin Merkez,"Yeni, 08000 Artvin Merkez/Artvin, Türkiye",,5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJOYlh7uZ3aEARcdFTfAQZKX4,Diş Hekimi Yeşim Ayık,Artvin,Artvin Merkez,"Çarşı, İnönü Cd. No:73 K:1 No:1, 08000 Artvin Merkez/Artvin, Türkiye",,5,18,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJGQNTcpV3aEARx7OH62g5F5o,Diş Hekimi Ömür Yıldırım,Artvin,Artvin Merkez,"oğuz apartmanı, Çarşı, Yavuz Sk. no:18/1, 08000 Artvin Merkez/Artvin, Türkiye",,3.4,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9aCGGc13aEARlV20Kgv_5zU,"Uzm. Dt. Merve Keser, Ortodonti",Artvin,Artvin Merkez,"Çarşı, İnönü Cd. 101/3, 08000 Artvin Merkez/Artvin, Türkiye",https://www.doktortakvimi.com/merve-keser-2/ortodonti-dis-hekimi/artvin?utm_source=google&utm_medium=gmb&utm_campaign=257544&utm_content=website,,,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJ9cSNyiV3aEARmlRfjOLJK5M,Uzman Diş Hekimi Merve Keser Çankaya & Diş Hekimi Ahmet Furkan Keser,Artvin,Artvin Merkez,"Çarşı, İnönü Cd. No:101 Kat:3, 08010 Artvin Merkez/Artvin, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJdZXOiRV3aEARE_sB0AVPkao,Özel DentArtvin Ağız ve Diş Sağlığı Polikliniği,Artvin,Artvin Merkez,"Çayağzı Mahallesi, Miralay Şükrü bey Caddesi, Berke Apartmanı, PTT Kargo yanı, Çayağzı, D:24/A, 08000 Artvin Merkez/Artvin, Türkiye",http://www.dentartvin.com/,4.7,124,,,,,"HTTPSConnectionPool(host='www.dentartvin.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)')))",2026-07-03,2026-07-03,False
ChIJx0NspwrCZ0AR3LteYDfIYZ4,Borçka 1 Nolu Aile Sağlığı Merkezi,Artvin,Borçka,"Gündoğdu, mustafa veziroğlu sk no:5, 08400 Borçka/Artvin, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJN05Q13DCZ0ARg69lBEnKIis,Borçka State Hosp,Artvin,Borçka,"Aksu, 08400 Borçka/Artvin, Türkiye",https://borckadh.saglik.gov.tr/,3.8,54,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJI1kTVSfpZ0ARjE0dVGzhVRs,Ermiş Dental Klinik | Dt. Melike ERMİŞ & Dt. Enes ERMİŞ,Artvin,Borçka,"Merkez Mahalle, İskele Caddesi, Tekbaş Apartmanı, Kat:1 Daire Numarası:1, Merkez, 08400 Borçka/Artvin, Türkiye",,5,22,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJG3kjXuDpZ0ARtccorD3hE9I,Toplum Sagligi Merkezi,Artvin,Borçka,"Gündoğdu, Örnek Site Cd. No:8, 08400 Borçka/Artvin, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJM3Fp_LW-Z0ARN-q-ljdzjHY,Diş Hekimi Yaşar Karaibrahimoğlu,Artvin,Cumhuriyet Cd. Pk:08600 Hopa,"Cumhuriyet Cd. Pk:08600 Hopa/artvin, Merkez Kuledibi, 08600 Hopa/Artvin, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJO1ETQba-Z0ARQpDiI6D40AE,Dr. Alev Akturk,Artvin,Hopa,"Sundura, Karadeniz Cad. No:16 D:2, 08600 Hopa/Artvin, Türkiye",,1.3,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ19egv9S-Z0ARZISegVY40FY,Dr. Ayhan Palasoglu,Artvin,Hopa,"Ortahopa, Eski Hopa Artvin Yolu No:66, 08600 Hopa/Artvin, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJJ3xZfIS_Z0AR6wW7R9cyfpE,Dr.Görkem Oflu Klinik,Artvin,Hopa,"Merkez Kuledibi, 130.sok Askar Güven Plaza kat 9 daire 34, 08600 Hopa/Artvin, Türkiye",,5,10,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ77xJs7m-Z0ARf1YtYWFdLWg,Etsun Diş Ti̇caret A. Ş.,Artvin,Hopa,"Ortahopa, Turgay Ciner Cd. No:79, 08600 Hopa/Artvin, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJAQAGSLm-Z0ARmBpDWTgs6tU,Hopa State Hospital,Artvin,Hopa,"Cumhuriyet, Hopa Artvin Yolu, 08600 Hopa/Artvin, Türkiye",https://hopadh.saglik.gov.tr/,3,73,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJD1BPEoK_Z0ARL_MkjzTq9J4,Labi DENT,Artvin,Hopa,"Merkez Kuledibi, Turgay Ciner Cd. No:44, 08600 Hopa/Artvin, Türkiye",,3.3,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJTfzvLku_Z0ARdB0p2x6J-f8,"NTD KLİNİK KADIN HASTALIKLARI , DOĞUM VE GENİTAL ESTETİK KLİNİĞİ ARTVİN - HOPA ( Op. Dr. Nazile Tirek DEMİRKILIÇ) NTD CLINIC",Artvin,Hopa,"Merkez Kuledibi, Turgay Ciner Cd. NO:12/24, 08650 Hopa/Artvin, Türkiye",http://www.ntdclinic.com/,4.7,28,"Laravel, React, Wix",Pepyaka,,200,,2026-07-03,2026-07-03,False
ChIJZfVMRTO5Z0AR_dIGsOumPXk,Yüksel İnşaat Yapı Market Hırdavat YMC ÖZ YAPI İNŞAAT İÇ VE DIŞ TİC. LTD. ŞTİ,Artvin,Hopa,"PALURİ OTEL YANI, Sundura, Artvin Cd. ÜZERİ, 08600 Hopa/Artvin, Türkiye",https://www.trendyol.com/magaza/yuksel-insaat-yapi-market-m-702234?sst=0,3.8,4,Bilinmiyor / özel kod,cloudflare,Express,200,,2026-07-03,2026-07-03,False
ChIJVW0V4bS_Z0AR2jza6_kW4Q8,Özel Hopadent Ağız ve Diş Sağlığı Polikliniği,Artvin,Hopa,"Merkez Kuledibi mah. 130 sok. Ali Küçükali İş Merkezi no:7 İç kapı No: 10, Merkez Kuledibi, 08600 Hopa/Artvin, Türkiye",https://www.hopadent.com/,4.6,73,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJTYh52bSXZ0ARqEK6BjN0cT0,EVE KOZMETİK - BAZAAR AVM ŞUBESİ,Artvin,Kemalpaşa,"Uzunyalı, Dr.Alper Temur Cad No:6/Z-119, 08610 Kemalpaşa/Artvin, Türkiye",https://www.eveshop.com.tr/,,,Bilinmiyor / özel kod,cloudflare,,403,,2026-07-03,2026-07-03,False
ChIJL0xkgZC-Z0AROqBlpoDGCBs,Kaçkar Gümrük ve Dış Ticaret Bölge Müdürlüğü,Artvin,Kemalpaşa,"Sınır Kapısı İdari Bina, Kat 4, 08600 Kemalpaşa/Artvin, Türkiye",https://kackar.ticaret.gov.tr/,2.3,3,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJU3Dn65yWZ0ARCE9FxktZP3U,Kemal Pasa Aile Sagligi Merkezi,Artvin,Kemalpaşa,"Cumhuriyet, 08610 Kemalpaşa/Artvin, Türkiye",,4,5,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJLU-jWJuWZ0ARRX_sJ4IWk4k,Kemalpaşa Municipality,Artvin,Kemalpaşa,"Selimiye, 08610 Kemalpaşa/Artvin, Türkiye",http://www.kemalpasa.bel.tr/,3.6,49,Bilinmiyor / özel kod,nginx/1.22.1,,200,,2026-07-03,2026-07-03,False
ChIJk3DYxemXZ0ARNQkaggcrFU4,M Migros,Artvin,Kemalpaşa,"Cumhuriyet, İnönü Cd No:86/1B, 08610 Kemalpaşa/Artvin, Türkiye",https://www.migros.com.tr/,4.5,22,"Angular, Webflow",cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJQwetSCeXaEARDduKzEHShok,Dt. Abdülkadir Yıldırım,Artvin,Yusufeli,"ziraat bankası arkası, Livane, Ersis Cd., 08800 Yusufeli/Artvin, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJVYGIYPGWaEARal63XzxkrrY,Yusufeli Devlet Hastanesi,Artvin,Yusufeli,"Çoruh, 08800 Yusufeli/Artvin, Türkiye",https://yusufelidh.saglik.gov.tr/,4.6,11,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJXzS9Mc4baEARALWusTIko8M,Mutlu Gülüşler Diş Kliniği - Artvin Şavşat Diş Doktoru - Hekimi,Artvin,Şavşat,"Yeniköy, Kazım Karabekir Cd. No:1, 08700 Şavşat/Artvin, Türkiye",https://www.mutlugulusler.com.tr/,5,4,Bilinmiyor / özel kod,Apache/2,PHP/5.6.40,200,,2026-07-03,2026-07-03,False
ChIJpwMYT0UaaEARsfmXWs5vnqs,Şavşat State Hospital,Artvin,Şavşat,"Yeniköy Efkar Tepesi Mevki, Dış Kapı, Yeniköy, Bülent Ecevit Cd. No:60, 08700 Şavşat/Artvin, Türkiye",http://www.savsatdh.gov.tr/detay.php?id=17&cid=27,4.4,40,,,,,"HTTPConnectionPool(host='www.savsatdh.gov.tr', port=80): Max retries exceeded with url: /detay.php?id=17&cid=27 (Caused by NameResolutionError(""HTTPConnection(host='www.savsatdh.gov.tr', port=80): Failed to resolve 'www.savsatdh.gov.tr' ([Errno -2] Name or service not known)""))",2026-07-03,2026-07-03,False
ChIJYacqSTQLm0AR0gAUivQZ6f4,Amasra İlçe Devlet Hastanesi,Bartın,Amasra,"Kaleşah, Çeşm-i Cihan Sk. 2 Sk No:2, 74300 Amasra/Bartın, Türkiye",https://amasradh.saglik.gov.tr/,4.3,27,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJhwEcMe8Lm0ARMkmkFXEeZ4E,Dr. Cigdem Genc,Bartın,Amasra,"Kum, Cumhuriyet Cd. No:32, 74300 Amasra/Bartın, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJd8L08VNzm0ARplkoFBPAwtk,Avcılar Diş Kliniği,Bartın,Bartın Merkez,"Kırtepe, Hamam Cd. No:9, 74100 Bartın Merkez/Bartın, Türkiye",,5,28,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJKdO8HShzm0ARHAa3Jp_1iT4,Bartın Diş Hekimi Elifcan Yaylı,Bartın,Bartın Merkez,"Kemer Köprü, Bülent Ecevit Blv. No:17 D:4, 74100 Bartın Merkez/Bartın, Türkiye",http://www.dtelifcanyaylidisklinigi.com/,4.7,72,WordPress,nginx,,200,,2026-07-03,2026-07-03,False
ChIJcTJnnDFym0ARV28FhrzE1L4,Bartın Güven Diş Polikliniği,Bartın,Bartın Merkez,"Kemer Köprü, Şadırvan Cd. No:34, 74100 Bartın Merkez/Bartın, Türkiye",http://www.guvendis.com.tr/,4.5,52,WordPress,,PHP/7.4.33,200,,2026-07-03,2026-07-03,False
ChIJtZ4ceH5xm0ARxgx_PpdesvI,Bartın Şehit Cem Kanbur Ağız ve Diş Sağlığı Merkezi,Bartın,Bartın Merkez,"Tuna, 845. Sokak No: 5, 74100 Bartın Merkez/Bartın, Türkiye",http://bartinadsm.saglik.gov.tr/,3.2,72,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJE9yC6NBR0xQRiJ6qAUM_HVU,"Beyaz Diş Klinik - Bartın Özel Beyaz Diş Kliniği, Dişçi, Diş Doktoru",Bartın,Bartın Merkez,"Kırtepe, Sepetçi Sk. No:1, 74100 Bartın Merkez/Bartın, Türkiye",,4.4,9,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJmbCiBDFzm0ARneMTdyzY5_g,Birkan Bildirici Ağız ve Diş Sağlığı Kliniği,Bartın,Bartın Merkez,"Kırtepe, 74100 Bartın Merkez/Bartın, Türkiye",,4.3,28,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ1U17BKBzm0AReiHP7Oud-ig,Diş Hekimi Buket Makaracı,Bartın,Bartın Merkez,"Kemer Köprü, Davut Fırıncıoğlu Cd. No:51, 74100 Bartın Merkez/Bartın, Türkiye",,4.4,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJv0I_GTpzm0AR_lVu9t2KYho,Diş Hekimi Dt.Feyzullah Karaslan Dt.Mert Demirci,Bartın,Bartın Merkez,"kelepir, Kemer Köprü, Davut Fırıncıoğlu Cd. apartmanı kat:2, 74100 Bartın Merkez/Bartın, Türkiye",,4.8,34,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJHTUzfDRym0ARA8KJWHOxLEk,Diş Hekimi Elif Ceren Salman,Bartın,Bartın Merkez,"Kırtepe Mahallesi iskele caddesi yazici ishani 6|2 (yemen kahvesi karsisi, Köyortası, 74100 Bartın Merkez/Bartın, Türkiye",,4.3,31,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJrU97gDRym0ARK8E5JOP-yYI,Dr. Ahmet Fikri Kucukkurt,Bartın,Bartın Merkez,"Cumhuriyet Cad. Yuvam Apt. No:23, Kırtepe, D:2, 74100 Bartın Merkez/Bartın, Türkiye",http://www.disdoktorum.com/,2.5,2,Bilinmiyor / özel kod,LiteSpeed,PleskLin,200,,2026-07-03,2026-07-03,False
ChIJawOIdjRym0ARmGqSbulQRAE,Dr. Aydin Sivet,Bartın,Bartın Merkez,"Kırtepe, Rüştiyeler Sk. 8 A, 74100 Bartın Merkez/Bartın, Türkiye",http://www.aydinsivet.com/,3.1,16,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJwXGHmTFym0ARhc8E8Ooe-L0,Dr. Elif Aldirakli,Bartın,Bartın Merkez,"Kırtepe, Sepetçi Sk. No:1, 74100 Bartın Merkez/Bartın, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJL2XnjTNym0ARIeAG-Jw9sos,Dr. Gokhan Gunes,Bartın,Bartın Merkez,"Kemer Köprü, Şadırvan Cd. No:12 D:1, 74100 Bartın Merkez/Bartın, Türkiye",https://bartindisdoktoru.com/,4.9,55,WordPress,nginx,,200,,2026-07-03,2026-07-03,False
ChIJBeohK2Bzm0ARQB7aqLKMPrE,"Dt. Şule Gioventikli, Diş Hekimi",Bartın,Bartın Merkez,"Demirciler, 479. Sk No:2/14, 74100 Bartın Merkez/Bartın, Türkiye",https://www.doktortakvimi.com/sule-gioventikli-2/dis-hekimi/bartin?utm_source=google&utm_medium=gmb&utm_campaign=281215&utm_content=website,4.9,33,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJ797xKABzm0ARwh0LscYm5BI,Ertuğrul Coşkun Diş Hekimi,Bartın,Bartın Merkez,"Tuna, Kemal Altınel Sk. 4 A, 74100 Bartın Merkez/Bartın, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJeWEtFv0cm0ARANhQNzbXNxc,Kurucasile Toplum Sagligi Merkezi,Bartın,Bartın Merkez,"Şile, 74500 Bartın Merkez/Bartın, Türkiye",http://www.kurucasile.gov.tr/kurucasile-toplum-sagligi-merkezi,4,1,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJ_0WakjFym0AR6G-alJmJSmA,Uzm.Diş Hekimi Hüseyin Gülen Bartın Ağız Diş ve Çene Cerrahisi Kliniği,Bartın,Bartın Merkez,"Kırtepe, İskele Cd. Bina No 47/A kat 1 daire 2, 74100 Bartın Merkez/Bartın, Türkiye",https://www.bartincenecerrahisi.com/,4.3,22,Bilinmiyor / özel kod,nginx,,403,,2026-07-03,2026-07-03,False
ChIJmekFdwBxm0ARsqvc8T5VL4s,Zeliha Ceyhan Ağız ve Diş Sağlığı Kliniği,Bartın,Bartın Merkez,"Karaköy, 286. Sk. Sedirkent-3 Sitesi A Blok No: 20AB, 74200 Bartın Merkez/Bartın, Türkiye",https://www.instagram.com/dt_zelihaceyhan/,5,6,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJJ85zJltzm0ARXhYRcWPJZ2o,mavi klinik diş hekimi Duygu ALP,Bartın,Bartın Merkez,"Kırtepe, Sepetçi Sk. no4/b, 74100 Bartın Merkez/Bartın, Türkiye",,4.4,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJC10pgzFym0ARePi9PR5674w,Özel Bartın Ağız Ve Diş Sağlığı Polikliniği,Bartın,Bartın Merkez,"Kemer Köprü, Şadırvan Cd. No:28,2, 74100 Bartın Merkez/Bartın, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJMeulgvZzm0ARbglK1rnapYI,Özel Klinik Evren Ağız ve Diş Sağlığı Polikliniği,Bartın,Bartın Merkez,"Kemer Köprü, Elmalık Sk. 56 B, 74100 Bartın Merkez/Bartın, Türkiye",,4.6,11,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJw20LaQ8dm0ARgNen1-OA6ow,Kurucaşile Aile Sağlığı Merkezi,Bartın,Kurucaşile,"Liman, Çakmakcılar Sk. No:8/1, 74500 Kurucaşile/Bartın, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJoaqX1p4dm0ARwKwJuYQvsJc,Kurucaşile Toplum Sağlığı Merkezi Bşk.,Bartın,Kurucaşile,"Kargacak, Çakmak Cd. No:55, 74510 Kirlikmüslimhoca/Kurucaşile/Bartın, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJfcTuxMpzm0ARwYUyGjYQ7Rc,Bartın Ağız Ve Diş Sağlığı Merkezi,Bartın,Köyortası Mh. Tersane Cd. Pk:74100 Merkez,"Köyortası Mh. Tersane Cd. Pk:74100 Merkez/bartın, Köyortası, 74100 Bartın Merkez/Bartın, Türkiye",,1,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJgQ_6MCFym0AReYdKMPk3IZs,AKTIP HOSPITAL,Bartın,Merkez,"Kemer Köprü, Kadıoğlu Sk. No:30, 74100 Merkez/Bartın, Türkiye",http://www.aktip.com.tr/,4.7,1702,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJU76-HD5ym0AR718plloe0OY,BARTIN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,Bartın,Merkez,"Tuna, Ömer Tepesi Mevki, 74100 Merkez/Bartın Merkez/Bartın, Türkiye",,2,4,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ2_R-jDNym0ARYhhz_ro9-BE,Bartın Diş Hekimi Numan Çıvak,Bartın,Merkez,"Orta, Lütfiye Cd. No:14 D:2, 74100 Merkez/Bartın, Türkiye",,4.9,49,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJqY_xgDRym0ARzRm4wjMsVKk,Bartın Uzman Ağız ve Diş Sağlığı Polikliniği,Bartın,Merkez,"Yukarı çarşı Balmar Market Üstü Kırtepe Mahallesi Yuvam Apartmanı Cumhuriyet Caddesi No:23 Daire:2 Kat:1 Bartın/Merkez, Orta, 74100 Merkez/Bartın, Türkiye",http://www.disdoktorum.com/,4.8,35,Bilinmiyor / özel kod,LiteSpeed,PleskLin,200,,2026-07-03,2026-07-03,False
ChIJXy3-5bFzm0ARtzfD1AXHtEU,Bartın Yalı Diş Kliniği,Bartın,Merkez,"Kırtepe, Gümrük Sk. Belediye Yalı İş Merkezi No:2F Zemin Kat, 74100 Merkez/Bartın, Türkiye",,5,176,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJXZbrNRVzm0ARS0jd-UN_zDk,Diş Hekimi Görkem Demirci,Bartın,Merkez,"Kırtepe, Hükümet Cd. No:39-41, 74100 Bartın Merkez, Kırtepe, 74100 Merkez/Bartın, Türkiye",,4.4,21,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJmQ0lUvpzm0AReVhAfO6N0Ig,Diş Hekimi Mehmet Hamarat,Bartın,Merkez,"Hacım inşaat, Karaköy, Kadıoğlu Sk. c blok 23/a, 74100 Merkez/Bartın, Türkiye",https://www.doktorsitesi.com/mehmet-hamarat/dis-hekimi/bartin,5,24,,,,,"HTTPSConnectionPool(host='www.doktorsitesi.com', port=443): Read timed out. (read timeout=10)",2026-07-03,2026-07-03,False
ChIJTYITtcBzm0AR5GBXB7KixQk,Diş Hekimi Melih AYDIN,Bartın,Merkez,"Kemer Köprü, 897. Sk. No:6, 74100 Merkez/Bartın, Türkiye",,5,7,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJBT3Gfsoe9E0RvkNL6I2yY54,Diş Hekimi Neslihan Can Aydın Kliniği,Bartın,Merkez,"Seç-Al Market, Kemer Köprü, Şadırvan Cd. 49/3 Üstü 2. Kat, 74100 Merkez/Bartın, Türkiye",http://www.instagram.com/dt.neslihancan,5,76,Bilinmiyor / özel kod,,,200,,2026-07-03,2026-07-03,False
ChIJb9Ifm4Fzm0ARYax1wOtXHo0,Diş Hekimi Semiha Cubukcu,Bartın,Merkez,"Kemer Köprü, Şadırvan Cd. No:49, 74100 Merkez/Bartın, Türkiye",,5,22,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ90EcG4FBm0AR2ayHZzTK2ms,Diş Hekimi,Bartın,Ulus,"Kaldırım, Atatürk Cd., 74600 Ulus/Bartın, Türkiye",,5,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ9SjzOPpzm0ARZWNk9SkBcsQ,Dt.Ertuğrul Coşkun Ağız ve Diş Sağlığı Kliniği,Bartın,merkez,"Tuna, Hendek Yanı Cd. No:182 D:A, 74100 merkez/Bartın, Türkiye",,4.3,50,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJX71OXQCHb0AR5zGH5c92As0,ARDENT BAYBURT,Bayburt,Bayburt Merkez,"Zahit, 69000 Bayburt Merkez/Bayburt, Türkiye",,4.9,52,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJVf-Qza6Hb0ARalXLqhr1oFE,Bayburt Ağız Ve Diş Sağlığı Merkezi,Bayburt,Bayburt Merkez,"Tuzcuzade, Vali Nihat Üçyıldız Cd. No:13, 69000 Bayburt Merkez/Bayburt, Türkiye",https://bayburtadsm.saglik.gov.tr/,2.7,72,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJCagywnWHb0ARsXBnxUcVVrY,Bayburt State Hospital,Bayburt,Bayburt Merkez,"Şingah, İbni Sina Cd. No:20, 69000 Bayburt Merkez/Bayburt, Türkiye",https://bayburtdh.saglik.gov.tr/,2.7,82,ASP.NET,,,200,,2026-07-03,2026-07-03,False
ChIJ5TMKhgiHb0ARiVdeFFgGBpc,Diş Hekimi Murat Aydin,Bayburt,Bayburt Merkez,"Camiikebir, Saathane Meydanı, 69000 Bayburt Merkez/Bayburt, Türkiye",,3,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJn24-USmHb0AR12RI8cQVd1E,Diş Hekimi Yakup KAYMAN,Bayburt,Bayburt Merkez,"Gençosman, Ekmeleddin Bayburdi Cd. No:24/A, 69000 Bayburt Merkez/Bayburt, Türkiye",,4.9,39,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJb7bf_6eHb0AR5_Ma3pHG6bo,Di̇ş Heki̇mi̇ Dt. Yunus Emre Taşdemir,Bayburt,Bayburt Merkez,"Şeyh Hayran, Torun Sk., 69000 Bayburt Merkez/Bayburt, Türkiye",,5,3,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJ22rupeGHb0ARZmmNGvHb_Bo,Eskicioğlu Ağız ve Diş Sağlığı Merkezi,Bayburt,Bayburt Merkez,"Gençosman, Turgut Özal Blv. no:121/a, 69000 Bayburt Merkez/Bayburt, Türkiye",,4.3,60,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJy4m8COyHb0ARqHB5NcxuaOM,Eskicioğlu Ağız ve Diş Sağlığı Merkezi,Bayburt,Bayburt Merkez,"Gençosman, Alperen Sk. No:2, 69000 Bayburt Merkez/Bayburt, Türkiye",,4.5,2,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJT3Qh4oSHb0AR9bFzcHsA9gU,MODERN DENT AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ (Diş hekimi Gülşah Kocabey Duyar),Bayburt,Bayburt Merkez,"Şeyhhayran mah. Cumhuriyet cad. Kadirkalkan işhanı no:17/24, Şeyh Hayran, 69000 Bayburt Merkez/Bayburt, Türkiye",https://www.doktortakvimi.com/gulsah-kocabey/dis-hekimi/bayburt,4.7,73,Bilinmiyor / özel kod,nginx,,200,,2026-07-03,2026-07-03,False
ChIJN0iSTH6Hb0ARWwzw-YnRq7s,İnci Dent Ağız ve Diş Sağlığı Polikliniği,Bayburt,Bayburt Merkez,"Tuzcuzade, İmaret Sk. No:20 kat:1, 69000 Bayburt Merkez/Bayburt, Türkiye",,4.4,27,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJwzxVJgBfZUAROWEdjEdTO0s,Demirözü İlçe Devlet Hastanesi,Bayburt,Demirözü,"Şirin, 69400 Demirözü/Bayburt, Türkiye",,,,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJK7zkUZQ_nUARUBP2Hbyaa9s,Abak Merkez Ağız ve Diş Sağlığı,Bolu,Bolu Merkez,"Karaçayır, Kutucular Sk. No: 9, 14100 Bolu Merkez/Bolu, Türkiye",http://abakmerkezdis.com/,4.9,324,WordPress,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJu710Tf83zRQRvfAVGHUT8uY,Abak Mudurnu Ağız ve Diş Sağlığı,Bolu,Bolu Merkez,"Büyük Cami Mah. Ankara Cad 83/1 Mudurnu, Büyükcami, 14800 Bolu Merkez/Bolu, Türkiye",https://abakmerkezdis.com/,5,5,WordPress,cloudflare,,200,,2026-07-03,2026-07-03,False
ChIJ0bNDBGw_nUARmUcpiORsfBg,Aygündüz,Bolu,Bolu Merkez,"Tabaklar, İzzet Baysal Cd. No:59, 14100 Bolu Merkez/Bolu, Türkiye",,1,1,Website yok,,,,,2026-07-03,2026-07-03,False
ChIJIQEAHz9AnUARt5ay08gCVHs,Bolu Abant İzzet Baysal Üniversitesi Diş Hekimliği Fakültesi,Bolu,Bolu Merkez,"Bolu Abant İzzet Baysal Üniversitesi Diş Hekimliği Fakültesi, Gölköy Kampüsü, Karaköy, 14030 Bolu Merkez/Bolu, Türkiye",http://dis.ibu.edu.tr/,3.8,281,ASP.NET,Microsoft-IIS/10.0,ASP.NET,200,,2026-07-03,2026-07-03,False
ChIJDyySqMY_nUARk-yJvtdy2_Y,Bolu Ağız Ve Diş Sağlığı Mer.,Bolu,Bolu Merkez,"Alpağut, Bolu Devlet Hst. Yolu, 14300 Bolu Merkez/Bolu, Türkiye",,4,21,Website yok,,,,,2026-07-03,2026-07-03,False
